,epoch,r_loss,r_acc,f_loss,f_acc
43,2199,0.06026095524430275,0.984375,0.046702031046152115,1.0
44,2249,0.030169643461704254,0.984375,0.03893265128135681,1.0
45,2299,0.03370916098356247,1.0,0.015948567539453506,1.0
46,2349,0.07645177096128464,0.9375,0.03528929129242897,1.0
47,2399,0.056165777146816254,0.96875,0.018158352002501488,1.0
48,2449,0.11208964884281158,0.984375,0.05599813535809517,1.0
49,2499,0.2625056207180023,0.9375,0.017478127032518387,1.0
50,2549,0.2928215265274048,0.859375,0.08265227824449539,0.984375
51,2599,0.1359764039516449,0.9375,0.06394070386886597,0.984375
52,2649,0.12019939720630646,0.953125,0.023283321410417557,0.984375
53,2699,0.2389707714319229,0.96875,0.020634725689888,1.0
54,2749,0.08224938809871674,0.984375,0.013951003551483154,1.0
55,2799,0.18491743505001068,0.9375,0.027720503509044647,1.0
56,2849,0.04006980359554291,1.0,0.12489890307188034,0.96875
57,2899,0.11420899629592896,0.9375,0.09111826121807098,1.0
58,2949,0.052361439913511276,0.96875,0.05022025853395462,1.0
59,2999,0.09434713423252106,0.984375,0.05548887327313423,0.984375
60,3049,0.15708844363689423,0.953125,0.061562635004520416,1.0
61,3099,0.31461694836616516,0.890625,0.039921946823596954,1.0
62,3149,0.19156554341316223,0.921875,0.07332336902618408,1.0
63,3199,0.1462274193763733,0.90625,0.12632808089256287,0.96875
64,3249,0.0913538932800293,0.96875,0.08461448550224304,0.984375
65,3299,0.09162966907024384,0.96875,0.07366518676280975,1.0
66,3349,0.3677821755409241,0.875,0.05287045240402222,1.0
67,3399,0.050691135227680206,1.0,0.05226850509643555,1.0
68,3449,0.18161603808403015,0.90625,0.07084939628839493,0.984375
69,3499,0.17287254333496094,0.90625,0.08397571742534637,1.0
70,3549,0.24219201505184174,0.921875,0.08342871814966202,0.984375
71,3599,0.3718875050544739,0.828125,0.10949906706809998,1.0
72,3649,0.39882203936576843,0.84375,0.07255122065544128,1.0
73,3699,0.38047757744789124,0.828125,0.18484282493591309,1.0
74,3749,0.1546047478914261,0.90625,0.17891773581504822,0.921875
75,3799,0.19829197227954865,0.890625,0.09081941097974777,1.0
76,3849,0.19336315989494324,0.875,0.07902409881353378,1.0
77,3899,0.3525066673755646,0.84375,0.08549462258815765,0.984375
78,3949,0.30887478590011597,0.875,0.10039439797401428,0.984375
79,3999,0.3492523729801178,0.90625,0.15148550271987915,1.0
80,4049,0.16905540227890015,0.90625,0.03589669615030289,1.0
81,4099,0.18439510464668274,0.90625,0.11158666014671326,1.0
82,4149,0.1274838149547577,0.984375,0.11986875534057617,0.984375
83,4199,0.31158238649368286,0.875,0.08660899847745895,1.0
84,4249,0.1647973656654358,0.90625,0.07672852277755737,1.0
85,4299,0.2805017828941345,0.875,0.1229567676782608,1.0
86,4349,0.21998146176338196,0.921875,0.10708288103342056,1.0
87,4399,0.3059459626674652,0.875,0.06283245980739594,1.0
88,4449,0.12371790409088135,0.9375,0.20002871751785278,0.9375
89,4499,0.12373791635036469,0.953125,0.14493069052696228,0.9375
90,4549,0.29849672317504883,0.890625,0.0824701339006424,1.0
91,4599,0.21018913388252258,0.90625,0.12411443144083023,0.953125
92,4649,0.14442354440689087,0.9375,0.15342165529727936,0.984375
93,4699,0.14302167296409607,0.9375,0.1335177719593048,0.984375
94,4749,0.11766442656517029,0.953125,0.13043749332427979,1.0
95,4799,0.3201741576194763,0.859375,0.08239071816205978,1.0
96,4849,0.19590342044830322,0.890625,0.09537577629089355,1.0
97,4899,0.18924562633037567,0.921875,0.1514948308467865,0.96875
98,4949,0.33117949962615967,0.828125,0.07159820199012756,1.0
99,4999,0.09582531452178955,0.953125,0.03384289890527725,1.0
100,5049,0.21005955338478088,0.90625,0.07152163237333298,1.0
101,5099,0.3016877770423889,0.875,0.0983906164765358,1.0
102,5149,0.3055320978164673,0.921875,0.13462410867214203,1.0
103,5199,0.24505403637886047,0.90625,0.0964173972606659,0.984375
104,5249,0.333534836769104,0.875,0.2202923446893692,0.90625
105,5299,0.45041316747665405,0.765625,0.09386780112981796,0.96875
106,5349,0.2099045366048813,0.90625,0.2000037580728531,0.953125
107,5399,0.21251708269119263,0.9375,0.11520828306674957,0.96875
108,5449,0.21104316413402557,0.890625,0.09720829129219055,0.984375
109,5499,0.3196912705898285,0.828125,0.1377144753932953,1.0
110,5549,0.21417511999607086,0.90625,0.1498638391494751,0.984375
111,5599,0.24605748057365417,0.859375,0.07479888200759888,1.0
112,5649,0.3631598651409149,0.828125,0.14487802982330322,0.96875
113,5699,0.2436583936214447,0.859375,0.09855100512504578,0.984375
114,5749,0.32534104585647583,0.84375,0.1625262051820755,0.984375
115,5799,0.32840731739997864,0.828125,0.07780562341213226,1.0
116,5849,0.594167947769165,0.75,0.23599496483802795,0.9375
117,5899,0.10731669515371323,0.96875,0.10526953637599945,0.984375
118,5949,0.23159047961235046,0.890625,0.13263702392578125,1.0
119,5999,0.23702681064605713,0.890625,0.1835392713546753,0.9375
120,6049,0.1604052484035492,0.90625,0.10252133756875992,1.0
121,6099,0.15311968326568604,0.90625,0.15107521414756775,0.9375
122,6149,0.33384907245635986,0.796875,0.21331897377967834,0.953125
123,6199,0.10616039484739304,0.96875,0.13226601481437683,0.953125
124,6249,0.4339836537837982,0.84375,0.10270597785711288,1.0
125,6299,0.3165728449821472,0.828125,0.08021050691604614,1.0
126,6349,0.29368776082992554,0.90625,0.15587462484836578,1.0
127,6399,0.25629258155822754,0.84375,0.08302933722734451,1.0
128,6449,0.2404581904411316,0.875,0.09070459008216858,1.0
129,6499,0.11673585325479507,0.96875,0.04877713322639465,1.0
130,6549,0.31266891956329346,0.796875,0.14101140201091766,0.96875
131,6599,0.15142297744750977,0.90625,0.06705762445926666,1.0
132,6649,0.17575782537460327,0.875,0.1417752206325531,0.984375
133,6699,0.24869953095912933,0.90625,0.1035391241312027,1.0
134,6749,0.13556161522865295,0.9375,0.1051086038351059,1.0
135,6799,0.1273679882287979,0.96875,0.11314234882593155,1.0
136,6849,0.18551674485206604,0.921875,0.14170357584953308,0.96875
137,6899,0.09433308243751526,0.96875,0.03724200278520584,1.0
138,6949,0.18731391429901123,0.921875,0.08593869209289551,1.0
139,6999,0.11927446722984314,0.953125,0.06724914908409119,0.984375
140,7049,0.11352482438087463,0.9375,0.08548367023468018,0.984375
141,7099,0.576339602470398,0.8125,0.18427985906600952,0.953125
142,7149,0.46789607405662537,0.828125,0.38195520639419556,0.8125
143,7199,0.30628201365470886,0.828125,0.10229815542697906,0.984375
144,7249,0.2784786820411682,0.890625,0.050973013043403625,1.0
145,7299,0.14940227568149567,0.921875,0.03833628073334694,1.0
146,7349,0.17725129425525665,0.90625,0.07188288122415543,0.984375
147,7399,0.14882123470306396,0.921875,0.12478716671466827,1.0
148,7449,0.2013373076915741,0.875,0.06737961620092392,1.0
149,7499,0.24564862251281738,0.90625,0.09549668431282043,1.0
150,7549,0.6020782589912415,0.859375,0.10080432146787643,1.0
151,7599,0.4181392192840576,0.875,0.1272861361503601,0.96875
152,7649,0.3193526268005371,0.828125,0.12866586446762085,1.0
153,7699,0.19792234897613525,0.921875,0.17124445736408234,0.9375
154,7749,0.261689156293869,0.890625,0.09764481335878372,0.984375
155,7799,0.2748822867870331,0.875,0.18278025090694427,0.984375
156,7849,0.5058176517486572,0.765625,0.1020984798669815,0.984375
157,7899,0.3318484425544739,0.8125,0.15245714783668518,0.96875
158,7949,0.5205569267272949,0.8125,0.11240559816360474,1.0
159,7999,0.13146546483039856,0.921875,0.08761310577392578,1.0
160,8049,0.3907458186149597,0.8125,0.16249683499336243,1.0
161,8099,0.7248017191886902,0.828125,0.12630030512809753,1.0
162,8149,0.49877750873565674,0.796875,0.18109671771526337,0.953125
163,8199,0.31996241211891174,0.78125,0.17332133650779724,0.984375
164,8249,0.21172396838665009,0.84375,0.16470956802368164,1.0
165,8299,0.3027897775173187,0.828125,0.17927157878875732,0.984375
166,8349,0.37013375759124756,0.859375,0.10556422173976898,0.984375
167,8399,0.2720922827720642,0.859375,0.12299083918333054,1.0
168,8449,0.3421953618526459,0.890625,0.06384318321943283,1.0
169,8499,0.398673415184021,0.828125,0.16094815731048584,1.0
170,8549,0.3656191825866699,0.78125,0.25328528881073,0.9375
171,8599,0.3141957223415375,0.8125,0.0948181077837944,1.0
172,8649,0.3591507077217102,0.859375,0.09181103110313416,0.984375
173,8699,0.09832390397787094,0.921875,0.08361881226301193,1.0
174,8749,0.3394398093223572,0.828125,0.1378929615020752,0.96875
175,8799,0.18328434228897095,0.90625,0.16075894236564636,1.0
176,8849,0.252470463514328,0.890625,0.13251876831054688,1.0
177,8899,0.2951986789703369,0.875,0.19290423393249512,0.9375
178,8949,0.5984025001525879,0.765625,0.09055791795253754,1.0
179,8999,0.14286719262599945,0.921875,0.15149672329425812,0.9375
180,9049,0.1206657662987709,0.921875,0.08825202286243439,1.0
181,9099,0.17694604396820068,0.9375,0.13542555272579193,0.984375
182,9149,0.4144558310508728,0.84375,0.14798608422279358,0.984375
183,9199,0.15342220664024353,0.921875,0.16647687554359436,0.984375
184,9249,0.5024770498275757,0.765625,0.16006779670715332,0.984375
185,9299,0.18253840506076813,0.890625,0.139237642288208,0.96875
186,9349,0.42745524644851685,0.828125,0.19786404073238373,0.921875
187,9399,0.6614485383033752,0.734375,0.2031237781047821,0.96875
188,9449,0.20222464203834534,0.890625,0.14026710391044617,0.984375
189,9499,0.14330856502056122,0.953125,0.14231884479522705,0.984375
190,9549,0.1699499785900116,0.90625,0.08901038765907288,1.0
191,9599,0.38737213611602783,0.796875,0.14532224833965302,0.921875
192,9649,0.1889958679676056,0.890625,0.20442040264606476,0.96875
193,9699,0.4107365608215332,0.796875,0.16073736548423767,0.96875
194,9749,0.19435636699199677,0.9375,0.16432349383831024,0.96875
195,9799,0.18719348311424255,0.890625,0.11877724528312683,0.984375
196,9849,0.2805127799510956,0.875,0.12138810753822327,1.0
197,9899,0.3323602080345154,0.90625,0.1282336413860321,1.0
198,9949,0.20001494884490967,0.9375,0.11329884827136993,1.0
199,9999,0.4182737469673157,0.875,0.13865825533866882,0.9375
