,epoch,r_loss,r_acc,f_loss,f_acc
0,49,0.0006831671926192939,1.0,0.001862052595242858,1.0
1,99,0.12375552952289581,0.9375,0.1603996753692627,0.984375
2,149,0.04021044820547104,0.984375,0.024305887520313263,1.0
3,199,0.06538231670856476,0.984375,0.0178605355322361,1.0
4,249,0.03200013190507889,0.9921875,0.01740247942507267,1.0
5,299,0.03123721480369568,0.9921875,0.019096311181783676,1.0
6,349,0.1416310966014862,0.9609375,0.02699081413447857,1.0
7,399,0.11515720188617706,0.96875,0.025421448051929474,1.0
8,449,0.17255756258964539,0.953125,0.02551994100213051,1.0
9,499,0.09856750816106796,0.9765625,0.015056421048939228,1.0
10,549,0.03506988286972046,0.9921875,0.011303696781396866,1.0
11,599,0.06728585064411163,0.984375,0.0135929174721241,1.0
12,649,0.06276462227106094,0.984375,0.018174730241298676,1.0
13,699,0.06623631715774536,0.984375,0.014526374638080597,1.0
14,749,0.14900609850883484,0.9609375,0.02229424938559532,1.0
15,799,1.1622507827269146e-06,1.0,0.014739401638507843,1.0
16,849,0.03327646106481552,0.9921875,0.014231827110052109,1.0
17,899,0.05582951754331589,0.984375,0.02847047708928585,1.0
18,949,0.07916291058063507,0.9765625,0.034724682569503784,1.0
19,999,0.05760269984602928,0.984375,0.02537703886628151,1.0
