,epoch,r_loss,r_acc,f_loss,f_acc
0,49,0.05364014953374863,0.9921875,0.11798210442066193,0.96875
1,99,0.017631465569138527,0.9921875,0.02457435056567192,1.0
2,149,0.0931975394487381,0.953125,0.04220431298017502,0.984375
3,199,0.03611837700009346,0.9765625,0.10783877968788147,0.9921875
4,249,0.11255910992622375,0.96875,0.001991593511775136,1.0
5,299,0.0037666030693799257,1.0,0.0008809795835986733,1.0
6,349,0.12309128046035767,0.9609375,0.02148509956896305,0.9921875
7,399,0.07536036521196365,0.984375,0.01857586018741131,1.0
8,449,0.3221433758735657,0.953125,6.015722101437859e-05,1.0
9,499,0.045642316341400146,0.984375,0.02641603723168373,1.0
10,549,0.007562938611954451,1.0,0.012987099587917328,1.0
11,599,0.051074836403131485,0.9765625,0.04351843520998955,1.0
12,649,0.08575987815856934,0.9765625,0.017544947564601898,1.0
13,699,0.022167926654219627,0.9921875,0.006739520467817783,1.0
14,749,0.010143745690584183,0.9921875,0.0059915827587246895,1.0
15,799,0.032921481877565384,0.984375,0.007649850100278854,1.0
16,849,0.04683587700128555,0.984375,0.014522076584398746,1.0
17,899,0.03717035427689552,0.9921875,0.0014749898109585047,1.0
18,949,0.04873095080256462,0.96875,0.029665281996130943,0.9921875
19,999,0.04361206293106079,0.984375,0.006674901116639376,1.0
