,epoch,r_loss,r_acc,f_loss,f_acc
0,49,0.7444027662277222,0.609375,0.4732838571071625,0.859375
1,99,0.6262555718421936,0.703125,0.4161904454231262,0.828125
2,149,0.3055911064147949,0.9375,0.44158095121383667,0.890625
